Time (s);EOG1;Sampling Rate
2.9999999958e-01;-2.5835924500e+01;
3.0399999954e-01;-2.4947730018e+01;
3.0799999950e-01;-2.5009024157e+01;
3.1199999945e-01;-2.5362200912e+01;
3.1599999941e-01;-2.5691094273e+01;
3.1999999937e-01;-2.6025025739e+01;
3.2399999956e-01;-2.5656669385e+01;
3.2799999951e-01;-2.3494679939e+01;
3.3199999947e-01;-2.0116912571e+01;
3.3599999943e-01;-1.7758162920e+01;
3.3999999939e-01;-1.7359767315e+01;
3.4399999958e-01;-1.7377999913e+01;
3.4799999953e-01;-1.6373855973e+01;
3.5199999949e-01;-1.4966751185e+01;
3.5599999945e-01;-1.4297299740e+01;
3.5999999940e-01;-1.4214332781e+01;
3.6399999936e-01;-1.4033456783e+01;
3.6799999955e-01;-1.3994069113e+01;
3.7199999951e-01;-1.4802097301e+01;
3.7599999947e-01;-1.6298025759e+01;
3.7999999942e-01;-1.7712112605e+01;
3.8399999938e-01;-1.8855249854e+01;
3.8799999934e-01;-2.0211752618e+01;
3.9199999929e-01;-2.1944242753e+01;
3.9599999925e-01;-2.3453114749e+01;
3.9999999921e-01;-2.4302834058e+01;
4.0399999917e-01;-2.4708933810e+01;
4.0799999936e-01;-2.4651279586e+01;
4.1199999931e-01;-2.3712197064e+01;
4.1599999927e-01;-2.2031916774e+01;
4.1999999923e-01;-2.0248099619e+01;
4.2399999918e-01;-1.8403489260e+01;
4.2799999937e-01;-1.5948231549e+01;
4.3199999933e-01;-1.3027282404e+01;
4.3599999929e-01;-1.0954911817e+01;
4.3999999925e-01;-1.0891839578e+01;
4.4399999920e-01;-1.2376752144e+01;
4.4799999916e-01;-1.3803710826e+01;
4.5199999935e-01;-1.4284860406e+01;
4.5599999931e-01;-1.4319432018e+01;
4.5999999926e-01;-1.4674507324e+01;
4.6399999922e-01;-1.5437409947e+01;
4.6799999918e-01;-1.6279277996e+01;
4.7199999937e-01;-1.6833433553e+01;
4.7599999933e-01;-1.6513738129e+01;
4.7999999928e-01;-1.4920269085e+01;
4.8399999924e-01;-1.2810341777e+01;
4.8799999920e-01;-1.1754275338e+01;
4.9199999915e-01;-1.2661506062e+01;
4.9599999934e-01;-1.5261719011e+01;
4.9999999930e-01;-1.8698527311e+01;
5.0399999926e-01;-2.1751876909e+01;
5.0799999922e-01;-2.2943152438e+01;
5.1199999917e-01;-2.1676951283e+01;
5.1599999913e-01;-1.9112022070e+01;
5.1999999909e-01;-1.6946441233e+01;
5.2399999904e-01;-1.5588737369e+01;
5.2799999900e-01;-1.4426119557e+01;
5.3199999896e-01;-1.3520230429e+01;
5.3599999915e-01;-1.3711826190e+01;
5.3999999911e-01;-1.4982799823e+01;
5.4399999906e-01;-1.6099478758e+01;
5.4799999902e-01;-1.6450676171e+01;
5.5199999898e-01;-1.7047825341e+01;
5.5599999917e-01;-1.8877062896e+01;
5.5999999912e-01;-2.1286799612e+01;
5.6399999908e-01;-2.2977438151e+01;
5.6799999904e-01;-2.3697564389e+01;
5.7199999900e-01;-2.3913028319e+01;
5.7599999895e-01;-2.3498716189e+01;
5.7999999914e-01;-2.1804503263e+01;
5.8399999910e-01;-1.8867158515e+01;
5.8799999906e-01;-1.5773936339e+01;
5.9199999901e-01;-1.3674512491e+01;
5.9599999897e-01;-1.3024318172e+01;
5.9999999916e-01;-1.3659229385e+01;
6.0399999912e-01;-1.4767071647e+01;
6.0799999908e-01;-1.5067562363e+01;
6.1199999903e-01;-1.4132262233e+01;
6.1599999899e-01;-1.3198749549e+01;
6.1999999895e-01;-1.3604161113e+01;
6.2399999914e-01;-1.5004078903e+01;
6.2799999909e-01;-1.5908843702e+01;
6.3199999905e-01;-1.5244215781e+01;
6.3599999901e-01;-1.3083485530e+01;
6.3999999897e-01;-1.0532290195e+01;
6.4399999892e-01;-9.2019980112e+00;
6.4799999888e-01;-1.0447451778e+01;
6.5199999884e-01;-1.3954471967e+01;
6.5599999879e-01;-1.6498398801e+01;
6.5999999875e-01;-1.3706669060e+01;
6.6399999894e-01;-3.9500617164e+00;
6.6799999890e-01;1.0510427000e+01;
6.7199999886e-01;2.5790208828e+01;
6.7599999881e-01;3.8513984810e+01;
6.7999999877e-01;4.6415546213e+01;
6.8399999896e-01;4.8564676674e+01;
6.8799999892e-01;4.5936876967e+01;
6.9199999887e-01;4.1413979998e+01;
6.9599999883e-01;3.8113463772e+01;
6.9999999879e-01;3.7276206985e+01;
7.0399999875e-01;3.8265600963e+01;
7.0799999894e-01;4.0372748626e+01;
7.1199999889e-01;4.3464755946e+01;
7.1599999885e-01;4.6703337205e+01;
7.1999999881e-01;4.8175256581e+01;
7.2399999877e-01;4.7014514283e+01;
7.2799999896e-01;4.4743938315e+01;
7.3199999891e-01;4.3352883575e+01;
7.3599999887e-01;4.3158165888e+01;
7.3999999883e-01;4.3330295171e+01;
7.4399999878e-01;4.3393551565e+01;
7.4799999874e-01;4.3243978611e+01;
7.5199999893e-01;4.2492607304e+01;
7.5599999889e-01;4.0962002524e+01;
7.5999999885e-01;3.9312482103e+01;
7.6399999880e-01;3.8193659619e+01;
7.6799999876e-01;3.7446110207e+01;
7.7199999872e-01;3.6928201164e+01;
7.7599999867e-01;3.7152877401e+01;
7.7999999863e-01;3.8272565014e+01;
7.8399999859e-01;3.9174795252e+01;
7.8799999855e-01;3.8517030893e+01;
7.9199999874e-01;3.6473102885e+01;
7.9599999869e-01;3.4442528534e+01;
7.9999999865e-01;3.3045957858e+01;
8.0399999861e-01;3.1802557635e+01;
8.0799999856e-01;3.0973391999e+01;
8.1199999875e-01;3.1972684163e+01;
8.1599999871e-01;3.5332521436e+01;
8.1999999867e-01;3.9670720848e+01;
8.2399999863e-01;4.3183048202e+01;
8.2799999858e-01;4.5131429831e+01;
8.3199999854e-01;4.5474718387e+01;
8.3599999873e-01;4.3986543068e+01;
8.3999999869e-01;4.0839858707e+01;
8.4399999864e-01;3.7631160843e+01;
8.4799999860e-01;3.6235392355e+01;
8.5199999856e-01;3.6586420045e+01;
8.5599999875e-01;3.7026749015e+01;
8.5999999871e-01;3.6642603538e+01;
8.6399999866e-01;3.5709394320e+01;
8.6799999862e-01;3.4350684624e+01;
8.7199999858e-01;3.2496867352e+01;
8.7599999853e-01;3.0752789035e+01;
8.7999999872e-01;2.9833247783e+01;
8.8399999868e-01;2.9404671862e+01;
8.8799999864e-01;2.8590333699e+01;
8.9199999860e-01;2.7631694354e+01;
8.9599999855e-01;2.7993599998e+01;
8.9999999851e-01;3.0205119300e+01;
9.0399999847e-01;3.2673651892e+01;
9.0799999842e-01;3.3624961583e+01;
9.1199999838e-01;3.2960056581e+01;
9.1599999834e-01;3.1336269400e+01;
9.1999999853e-01;2.9303701661e+01;
9.2399999849e-01;2.8136906311e+01;
9.2799999844e-01;2.9384605053e+01;
9.3199999840e-01;3.2754277775e+01;
9.3599999836e-01;3.5847544973e+01;
9.3999999855e-01;3.6504215063e+01;
9.4399999850e-01;3.4720056076e+01;
9.4799999846e-01;3.2042714243e+01;
9.5199999842e-01;2.9605219105e+01;
9.5599999838e-01;2.7498794807e+01;
9.5999999833e-01;2.5985690770e+01;
9.6399999852e-01;2.6038762078e+01;
9.6799999848e-01;2.7987122467e+01;
9.7199999844e-01;3.0665471488e+01;
9.7599999839e-01;3.2722378462e+01;
9.7999999835e-01;3.3705349160e+01;
9.8399999854e-01;3.3465011318e+01;
9.8799999850e-01;3.2125004372e+01;
9.9199999846e-01;3.1065689812e+01;
9.9599999841e-01;3.2143268419e+01;
9.9999999837e-01;3.4837343420e+01;
1.0039999983e+00;3.5568048945e+01;
1.0079999985e+00;3.1162748549e+01;
1.0119999985e+00;2.1673636703e+01;
1.0159999984e+00;8.9394121745e+00;
1.0199999984e+00;-5.7513344354e+00;
1.0239999983e+00;-2.1146554238e+01;
1.0279999983e+00;-3.4537503875e+01;
1.0319999983e+00;-4.2971378962e+01;
1.0359999982e+00;-4.5749098823e+01;
1.0399999982e+00;-4.4364204823e+01;
1.0439999981e+00;-4.0552445158e+01;
1.0479999983e+00;-3.5653933051e+01;
1.0519999983e+00;-3.1243675230e+01;
1.0559999982e+00;-2.8473450266e+01;
1.0599999982e+00;-2.6940051751e+01;
1.0639999982e+00;-2.5804270105e+01;
1.0679999983e+00;-2.5404136926e+01;
1.0719999983e+00;-2.6410110141e+01;
1.0759999983e+00;-2.7935882882e+01;
1.0799999982e+00;-2.7650490962e+01;
1.0839999982e+00;-2.4132537271e+01;
1.0879999981e+00;-1.8763739033e+01;
1.0919999983e+00;-1.4741237704e+01;
1.0959999983e+00;-1.4248625716e+01;
1.0999999982e+00;-1.6907411038e+01;
1.1039999982e+00;-2.0533698586e+01;
1.1079999981e+00;-2.2999988929e+01;
1.1119999983e+00;-2.3652383662e+01;
1.1159999983e+00;-2.2989858210e+01;
1.1199999982e+00;-2.1506602205e+01;
1.1239999982e+00;-1.9541021844e+01;
1.1279999982e+00;-1.7596064442e+01;
1.1319999981e+00;-1.6387220798e+01;
1.1359999983e+00;-1.6689965115e+01;
1.1399999983e+00;-1.8611226905e+01;
1.1439999982e+00;-2.1103462816e+01;
1.1479999982e+00;-2.2706808668e+01;
1.1519999981e+00;-2.2639453332e+01;
1.1559999981e+00;-2.1042707762e+01;
1.1599999981e+00;-1.8354005401e+01;
1.1639999980e+00;-1.5189861813e+01;
1.1679999980e+00;-1.2937809422e+01;
1.1719999979e+00;-1.2869154942e+01;
1.1759999981e+00;-1.4371770655e+01;
1.1799999981e+00;-1.5567441347e+01;
1.1839999980e+00;-1.5838544527e+01;
1.1879999980e+00;-1.6448072921e+01;
1.1919999979e+00;-1.8111118738e+01;
1.1959999981e+00;-1.9379770082e+01;
1.1999999981e+00;-1.8669899463e+01;
1.2039999980e+00;-1.6465820937e+01;
1.2079999980e+00;-1.4235714665e+01;
1.2119999980e+00;-1.2584058673e+01;
1.2159999979e+00;-1.1659168577e+01;
1.2199999981e+00;-1.2097590260e+01;
1.2239999981e+00;-1.4034422699e+01;
1.2279999980e+00;-1.5916776999e+01;
1.2319999980e+00;-1.5937002396e+01;
1.2359999979e+00;-1.4186277976e+01;
1.2399999981e+00;-1.2154187955e+01;
1.2439999981e+00;-1.0745694329e+01;
1.2479999980e+00;-9.8370507184e+00;
1.2519999980e+00;-9.3987584225e+00;
1.2559999980e+00;-9.8392950378e+00;
1.2599999979e+00;-1.0787370699e+01;
1.2639999981e+00;-1.0946744497e+01;
1.2679999981e+00;-9.9587548248e+00;
1.2719999980e+00;-8.6558794071e+00;
1.2759999980e+00;-7.2729331781e+00;
1.2799999979e+00;-5.4995922378e+00;
1.2839999979e+00;-3.8926908393e+00;
1.2879999978e+00;-3.4414822206e+00;
1.2919999978e+00;-4.0752854808e+00;
1.2959999978e+00;-4.7221966510e+00;
1.2999999977e+00;-4.8858209769e+00;
1.3039999979e+00;-5.2470718237e+00;
1.3079999979e+00;-6.3011119092e+00;
1.3119999978e+00;-7.3070071680e+00;
1.3159999978e+00;-7.2704162170e+00;
1.3199999977e+00;-6.4129833591e+00;
1.3239999979e+00;-5.7362788892e+00;
1.3279999979e+00;-5.4391277123e+00;
1.3319999978e+00;-5.1118550568e+00;
1.3359999978e+00;-5.1193904504e+00;
1.3399999978e+00;-6.0896891103e+00;
1.3439999977e+00;-7.3532218451e+00;
1.3479999979e+00;-7.3795660423e+00;
1.3519999979e+00;-5.7622088318e+00;
1.3559999978e+00;-3.7740333673e+00;
1.3599999978e+00;-2.7081905869e+00;
1.3639999977e+00;-2.8509163224e+00;
1.3679999979e+00;-4.2535053961e+00;
1.3719999979e+00;-6.8594696092e+00;
1.3759999978e+00;-9.7648571777e+00;
1.3799999978e+00;-1.1615133134e+01;
1.3839999977e+00;-1.2082879503e+01;
1.3879999977e+00;-1.2193918814e+01;
1.3919999979e+00;-1.2412706817e+01;
1.3959999979e+00;-1.1329722563e+01;
1.3999999978e+00;-7.5255690673e+00;
1.4039999978e+00;-2.1095000989e+00;
1.4079999977e+00;1.9252811934e+00;
1.4119999977e+00;2.7594404422e+00;
1.4159999976e+00;8.6667821440e-01;
1.4199999976e+00;-2.6369015620e+00;
1.4239999976e+00;-6.9379488344e+00;
1.4279999975e+00;-1.0880802308e+01;
1.4319999977e+00;-1.3071259117e+01;
1.4359999977e+00;-1.3084877131e+01;
1.4399999976e+00;-1.1779305817e+01;
1.4439999976e+00;-1.0177094551e+01;
1.4479999975e+00;-8.7427260451e+00;
1.4519999977e+00;-7.8123880182e+00;
1.4559999977e+00;-7.6081332616e+00;
1.4599999976e+00;-7.6947680719e+00;
1.4639999976e+00;-7.5221345566e+00;
1.4679999975e+00;-7.3139778120e+00;
1.4719999975e+00;-7.5441521456e+00;
1.4759999977e+00;-7.8571198691e+00;
1.4799999977e+00;-7.3059467686e+00;
1.4839999976e+00;-5.7770783380e+00;
1.4879999976e+00;-4.4230995618e+00;
1.4919999975e+00;-4.2467276189e+00;
1.4959999977e+00;-4.8572116152e+00;
1.4999999977e+00;-5.0839753326e+00;
1.5039999976e+00;-4.4594566039e+00;
1.5079999976e+00;-3.5279311939e+00;
1.5119999975e+00;-2.9875454236e+00;
1.5159999975e+00;-3.3878566793e+00;
1.5199999977e+00;-5.0862718776e+00;
1.5239999976e+00;-7.3994353785e+00;
1.5279999976e+00;-8.7732405580e+00;
1.5319999976e+00;-8.7874383743e+00;
1.5359999975e+00;-8.6875998244e+00;
1.5399999975e+00;-9.1980025294e+00;
1.5439999974e+00;-9.2645681347e+00;
1.5479999974e+00;-7.6479400912e+00;
1.5519999973e+00;-4.7989989202e+00;
1.5559999973e+00;-2.5889301262e+00;
1.5599999975e+00;-2.5017087234e+00;
1.5639999975e+00;-4.6824746790e+00;
1.5679999974e+00;-8.6292353926e+00;
1.5719999974e+00;-1.3712171950e+01;
1.5759999973e+00;-1.8357108089e+01;
1.5799999975e+00;-1.9467778817e+01;
1.5839999975e+00;-1.4218004323e+01;
1.5879999974e+00;-2.7434072536e+00;
1.5919999974e+00;1.1842215380e+01;
1.5959999973e+00;2.5572261602e+01;
1.5999999973e+00;3.5063363185e+01;
1.6039999975e+00;3.8336715359e+01;
1.6079999974e+00;3.5820612945e+01;
1.6119999974e+00;3.0519525940e+01;
1.6159999974e+00;2.6357705319e+01;
1.6199999973e+00;2.5702903642e+01;
1.6239999975e+00;2.8278703756e+01;
1.6279999975e+00;3.2136792848e+01;
1.6319999974e+00;3.5196218446e+01;
1.6359999974e+00;3.6072736233e+01;
1.6399999973e+00;3.4579692665e+01;
1.6439999973e+00;3.2008029703e+01;
1.6479999975e+00;3.0295191966e+01;
1.6519999974e+00;3.0458990908e+01;
1.6559999974e+00;3.1908934255e+01;
1.6599999974e+00;3.3528024096e+01;
1.6639999973e+00;3.5091890964e+01;
1.6679999973e+00;3.6735490260e+01;
1.6719999972e+00;3.7668988084e+01;
1.6759999972e+00;3.6739160143e+01;
1.6799999971e+00;3.3859788656e+01;
1.6839999971e+00;3.0100924743e+01;
1.6879999973e+00;2.6638456352e+01;
1.6919999972e+00;2.4192081692e+01;
1.6959999972e+00;2.3409504899e+01;
1.6999999972e+00;2.4859653372e+01;
1.7039999971e+00;2.8183204671e+01;
1.7079999973e+00;3.2036492332e+01;
1.7119999973e+00;3.5115958211e+01;
1.7159999972e+00;3.6574494482e+01;
1.7199999972e+00;3.5882383382e+01;
1.7239999971e+00;3.3308973576e+01;
1.7279999971e+00;3.0179921257e+01;
1.7319999973e+00;2.7818546838e+01;
1.7359999972e+00;2.6541501338e+01;
1.7399999972e+00;2.5992580541e+01;
1.7439999972e+00;2.5780259475e+01;
1.7479999971e+00;2.5581094897e+01;
1.7519999973e+00;2.5059349510e+01;
1.7559999973e+00;2.4133053031e+01;
1.7599999972e+00;2.3561680449e+01;
1.7639999972e+00;2.4438992670e+01;
1.7679999971e+00;2.6599643965e+01;
1.7719999971e+00;2.8538267539e+01;
1.7759999973e+00;2.9231988179e+01;
1.7799999972e+00;2.9215495024e+01;
1.7839999972e+00;2.9497405761e+01;
1.7879999971e+00;3.0070574902e+01;
1.7919999971e+00;3.0300845616e+01;
1.7959999971e+00;3.0212408307e+01;
1.7999999970e+00;3.0244833947e+01;
1.8039999970e+00;3.0154529396e+01;
1.8079999969e+00;2.9367214122e+01;
1.8119999969e+00;2.8403359273e+01;
1.8159999971e+00;2.8769761354e+01;
1.8199999970e+00;3.0897490265e+01;
1.8239999970e+00;3.3106263234e+01;
1.8279999970e+00;3.3359392650e+01;
1.8319999969e+00;3.1385757445e+01;
1.8359999971e+00;2.8310672528e+01;
1.8399999971e+00;2.4998318402e+01;
1.8439999970e+00;2.2071981799e+01;
1.8479999970e+00;2.0927194312e+01;
1.8519999969e+00;2.2767758139e+01;
1.8559999969e+00;2.6569404357e+01;
1.8599999971e+00;2.9712486866e+01;
1.8639999970e+00;3.0621791395e+01;
1.8679999970e+00;2.9550689868e+01;
1.8719999969e+00;2.7470972816e+01;
1.8759999969e+00;2.5464144467e+01;
1.8799999971e+00;2.4610013205e+01;
1.8839999971e+00;2.5156216721e+01;
1.8879999970e+00;2.5865653530e+01;
1.8919999970e+00;2.5264834346e+01;
1.8959999969e+00;2.3301951184e+01;
1.8999999969e+00;2.0854830944e+01;
1.9039999971e+00;1.8374582477e+01;
1.9079999970e+00;1.5958353304e+01;
1.9119999970e+00;1.4159191121e+01;
1.9159999969e+00;1.4105678138e+01;
1.9199999969e+00;1.6937550251e+01;
1.9239999969e+00;2.3127538767e+01;
1.9279999968e+00;3.2052857374e+01;
1.9319999968e+00;4.1984941708e+01;
1.9359999967e+00;5.0372152134e+01;
1.9399999967e+00;5.4632812184e+01;
1.9439999969e+00;5.3744114171e+01;
1.9479999968e+00;4.9092397979e+01;
1.9519999968e+00;4.3188425791e+01;
1.9559999967e+00;3.8033176834e+01;
1.9599999967e+00;3.4930812482e+01;
1.9639999969e+00;3.4543432498e+01;
1.9679999969e+00;3.6334098595e+01;
1.9719999968e+00;3.8754692952e+01;
1.9759999968e+00;4.0588262782e+01;
1.9799999967e+00;4.1738601546e+01;
1.9839999967e+00;4.2339125622e+01;
1.9879999969e+00;4.1792351604e+01;
1.9919999968e+00;3.9680221775e+01;
1.9959999968e+00;3.7015430839e+01;
1.9999999967e+00;3.5241260578e+01;
2.0039999967e+00;3.4375182959e+01;
2.0079999969e+00;3.3613057068e+01;
2.0119999968e+00;3.3169098278e+01;
2.0159999968e+00;3.3739514292e+01;
2.0199999968e+00;3.4889528144e+01;
2.0239999967e+00;3.5490070119e+01;
2.0279999967e+00;3.5178173527e+01;
2.0319999969e+00;3.4644289376e+01;
2.0359999968e+00;3.4660959257e+01;
2.0399999968e+00;3.5006724143e+01;
2.0439999967e+00;3.4811137726e+01;
2.0479999967e+00;3.4061022637e+01;
2.0519999966e+00;3.3762832892e+01;
2.0559999966e+00;3.4448199628e+01;
2.0599999966e+00;3.5639964750e+01;
2.0639999965e+00;3.6747217744e+01;
2.0679999965e+00;3.7260978240e+01;
2.0719999967e+00;3.6285197852e+01;
2.0759999966e+00;3.3234534862e+01;
2.0799999966e+00;2.9041231685e+01;
2.0839999965e+00;2.5728804688e+01;
2.0879999965e+00;2.4717101313e+01;
2.0919999967e+00;2.5977465490e+01;
2.0959999966e+00;2.8461608086e+01;
2.0999999966e+00;3.0938604973e+01;
2.1039999966e+00;3.2682922068e+01;
2.1079999965e+00;3.3573117148e+01;
2.1119999965e+00;3.3714434615e+01;
2.1159999967e+00;3.3123345698e+01;
2.1199999966e+00;3.1866984287e+01;
2.1239999966e+00;3.0625092180e+01;
2.1279999965e+00;3.0583876517e+01;
2.1319999965e+00;3.2137617420e+01;
2.1359999967e+00;3.4068638160e+01;
2.1399999966e+00;3.4581501393e+01;
2.1439999966e+00;3.3054263113e+01;
2.1479999966e+00;3.0561581774e+01;
2.1519999965e+00;2.8762470909e+01;
2.1559999965e+00;2.8362062079e+01;
2.1599999967e+00;2.8769474877e+01;
2.1639999966e+00;2.9206708387e+01;
2.1679999966e+00;2.9419270858e+01;
2.1719999965e+00;2.9180291552e+01;
2.1759999965e+00;2.8215027784e+01;
2.1799999964e+00;2.6819545950e+01;
2.1839999964e+00;2.5805797459e+01;
2.1879999964e+00;2.5864573829e+01;
2.1919999963e+00;2.6900326433e+01;
2.1959999963e+00;2.7317184097e+01;
2.1999999965e+00;2.4359414757e+01;
2.2039999964e+00;1.6137718113e+01;
2.2079999964e+00;3.3915591995e+00;
2.2119999963e+00;-1.0883000667e+01;
2.2159999963e+00;-2.3640498990e+01;
2.2199999965e+00;-3.3599926918e+01;
2.2239999964e+00;-4.0509965002e+01;
2.2279999964e+00;-4.3612570169e+01;
2.2319999964e+00;-4.2430601024e+01;
2.2359999963e+00;-3.8595511439e+01;
2.2399999963e+00;-3.5391911280e+01;
2.2439999965e+00;-3.5024396661e+01;
2.2479999964e+00;-3.6861666749e+01;
2.2519999964e+00;-3.8704639221e+01;
2.2559999963e+00;-3.9146932979e+01;
2.2599999963e+00;-3.8190764425e+01;
2.2639999965e+00;-3.6335826520e+01;
2.2679999964e+00;-3.4257863928e+01;
2.2719999964e+00;-3.3070837625e+01;
2.2759999963e+00;-3.3438012888e+01;
2.2799999963e+00;-3.4590754847e+01;
2.2839999963e+00;-3.5447118240e+01;
2.2879999964e+00;-3.6052306161e+01;
2.2919999964e+00;-3.6992918378e+01;
2.2959999964e+00;-3.8113650105e+01;
2.2999999963e+00;-3.8441349664e+01;
2.3039999963e+00;-3.7301507254e+01;
2.3079999962e+00;-3.5100838588e+01;
2.3119999962e+00;-3.2758565880e+01;
2.3159999961e+00;-3.1099235244e+01;
2.3199999961e+00;-3.0957859889e+01;
2.3239999961e+00;-3.2719422582e+01;
2.3279999963e+00;-3.5539791880e+01;
2.3319999962e+00;-3.7953635013e+01;
2.3359999962e+00;-3.9368402445e+01;
2.3399999961e+00;-4.0152336186e+01;
2.3439999961e+00;-4.0409927968e+01;
2.3479999963e+00;-3.9819971474e+01;
2.3519999962e+00;-3.8507753341e+01;
2.3559999962e+00;-3.7313961021e+01;
2.3599999961e+00;-3.7226832451e+01;
2.3639999961e+00;-3.8386384481e+01;
2.3679999961e+00;-3.9796075624e+01;
2.3719999962e+00;-4.0305358014e+01;
2.3759999962e+00;-3.9416655064e+01;
2.3799999962e+00;-3.7074947743e+01;
2.3839999961e+00;-3.3515774125e+01;
2.3879999961e+00;-2.9804243155e+01;
2.3919999963e+00;-2.7522103955e+01;
2.3959999962e+00;-2.7100320193e+01;
2.3999999962e+00;-2.7619181228e+01;
2.4039999961e+00;-2.8631984759e+01;
2.4079999961e+00;-3.0379188138e+01;
2.4119999961e+00;-3.2060475289e+01;
2.4159999962e+00;-3.2096153566e+01;
2.4199999962e+00;-3.0539411325e+01;
2.4239999962e+00;-2.9488400085e+01;
2.4279999961e+00;-3.0425861496e+01;
2.4319999961e+00;-3.2359111977e+01;
2.4359999960e+00;-3.3577575158e+01;
2.4399999960e+00;-3.3976591974e+01;
2.4439999959e+00;-3.4104729957e+01;
2.4479999959e+00;-3.3457069627e+01;
2.4519999959e+00;-3.1450145626e+01;
2.4559999960e+00;-2.8722589583e+01;
2.4599999960e+00;-2.6371514145e+01;
2.4639999960e+00;-2.4960932281e+01;
2.4679999959e+00;-2.4761333193e+01;
2.4719999959e+00;-2.5927736016e+01;
2.4759999961e+00;-2.7664352180e+01;
2.4799999960e+00;-2.8088680101e+01;
2.4839999960e+00;-2.6294457562e+01;
2.4879999959e+00;-2.3911616788e+01;
2.4919999959e+00;-2.3098531731e+01;
2.4959999959e+00;-2.3663268061e+01;
2.4999999960e+00;-2.3570842634e+01;
2.5039999960e+00;-2.1634526837e+01;
2.5079999960e+00;-1.8561410572e+01;
2.5119999959e+00;-1.5864502513e+01;
2.5159999959e+00;-1.4649855059e+01;
2.5199999961e+00;-1.5189779194e+01;
2.5239999960e+00;-1.7032944158e+01;
2.5279999960e+00;-1.9509666613e+01;
2.5319999959e+00;-2.2452844315e+01;
2.5359999959e+00;-2.6623865023e+01;
2.5399999958e+00;-3.3020645795e+01;
2.5439999960e+00;-4.1104491866e+01;
2.5479999960e+00;-4.8057838713e+01;
2.5519999960e+00;-5.0770354913e+01;
2.5559999959e+00;-4.8659926456e+01;
2.5599999959e+00;-4.3861933756e+01;
2.5639999958e+00;-3.8833506634e+01;
2.5679999958e+00;-3.4890519880e+01;
2.5719999957e+00;-3.2844756304e+01;
2.5759999957e+00;-3.3118407135e+01;
2.5799999957e+00;-3.4533958104e+01;
2.5839999958e+00;-3.4589387069e+01;
2.5879999958e+00;-3.1971837351e+01;
2.5919999958e+00;-2.8072261578e+01;
2.5959999957e+00;-2.5524213677e+01;
2.5999999957e+00;-2.5630716714e+01;
2.6039999959e+00;-2.7432945220e+01;
2.6079999958e+00;-2.9063168188e+01;
2.6119999958e+00;-2.9443282433e+01;
2.6159999957e+00;-2.8551874492e+01;
2.6199999957e+00;-2.6983583159e+01;
2.6239999956e+00;-2.5574497202e+01;
2.6279999958e+00;-2.4762148418e+01;
2.6319999958e+00;-2.4272088173e+01;
2.6359999957e+00;-2.3747236981e+01;
2.6399999957e+00;-2.3362301354e+01;
2.6439999957e+00;-2.3328004122e+01;
2.6479999959e+00;-2.3152657698e+01;
2.6519999958e+00;-2.2211275774e+01;
2.6559999958e+00;-2.0730590087e+01;
2.6599999957e+00;-1.9368846850e+01;
2.6639999957e+00;-1.8356217022e+01;
2.6679999956e+00;-1.7868995938e+01;
2.6719999958e+00;-1.8333643740e+01;
2.6759999958e+00;-1.9570289889e+01;
2.6799999957e+00;-2.0572155582e+01;
2.6839999957e+00;-2.0571695490e+01;
2.6879999957e+00;-1.9753531532e+01;
2.6919999956e+00;-1.8906707103e+01;
2.6959999956e+00;-1.8611059445e+01;
2.6999999955e+00;-1.8703022616e+01;
2.7039999955e+00;-1.8677803656e+01;
2.7079999954e+00;-1.8574513176e+01;
2.7119999956e+00;-1.8818391748e+01;
2.7159999956e+00;-1.9203330771e+01;
2.7199999955e+00;-1.9054005412e+01;
2.7239999955e+00;-1.8345206436e+01;
2.7279999955e+00;-1.7512569757e+01;
2.7319999957e+00;-1.6450195327e+01;
2.7359999956e+00;-1.4794199430e+01;
2.7399999956e+00;-1.2884126141e+01;
2.7439999955e+00;-1.1631841016e+01;
2.7479999955e+00;-1.1470751245e+01;
2.7519999954e+00;-1.1919895839e+01;
2.7559999956e+00;-1.2370401332e+01;
2.7599999956e+00;-1.2962680459e+01;
2.7639999955e+00;-1.4254584948e+01;
2.7679999955e+00;-1.6036300877e+01;
2.7719999955e+00;-1.7209393762e+01;
2.7759999956e+00;-1.6957243691e+01;
2.7799999956e+00;-1.5088531373e+01;
2.7839999956e+00;-1.1624176013e+01;
2.7879999955e+00;-7.2805399736e+00;
2.7919999955e+00;-3.9132748136e+00;
2.7959999954e+00;-3.2286190934e+00;
2.7999999956e+00;-5.1116992377e+00;
2.8039999956e+00;-8.0749851753e+00;
2.8079999955e+00;-1.0858558863e+01;
2.8119999955e+00;-1.2643467047e+01;
2.8159999955e+00;-1.2639258583e+01;
2.8199999954e+00;-1.0927414713e+01;
2.8239999954e+00;-9.2211959900e+00;
2.8279999953e+00;-9.3362869468e+00;
2.8319999953e+00;-1.0988756069e+01;
2.8359999952e+00;-1.2273844459e+01;
2.8399999954e+00;-1.2135307861e+01;
2.8439999954e+00;-1.1338810764e+01;
2.8479999953e+00;-1.1258834365e+01;
2.8519999953e+00;-1.2402099425e+01;
2.8559999953e+00;-1.4025982266e+01;
2.8599999954e+00;-1.4808676839e+01;
2.8639999954e+00;-1.3609943537e+01;
2.8679999954e+00;-1.0162970714e+01;
2.8719999953e+00;-5.8393749596e+00;
2.8759999953e+00;-3.0078510810e+00;
2.8799999952e+00;-2.9688409879e+00;
